external_id	msigdbr_id	db	gs_name	gs_description
GO:0017124	M7113	GO	GOMF_SH3_DOMAIN_BINDING	Binding to a SH3 domain (Src homology 3) of a protein, small protein modules containing approximately 50 amino acid residues found in a great variety of intracellular or membrane-associated proteins. [GOC:go_curators, Pfam:PF00018]
GO:0033691	M26580	GO	GOMF_SIALIC_ACID_BINDING	Binding to a sialic acid, a N- or O- substituted derivative of neuraminic acid, a nine carbon monosaccharide. Sialic acids often occur in polysaccharides, glycoproteins, and glycolipids in animals and bacteria. [GOC:add, ISBN:9780721601465]
GO:0008373	M26296	GO	GOMF_SIALYLTRANSFERASE_ACTIVITY	Catalysis of the transfer of sialic acid to an acceptor molecule, typically the terminal portions of the sialylated glycolipids (gangliosides) or to the N- or O-linked sugar chains of glycoproteins. [GOC:cjm, PMID:26192491]
GO:0035591	M18918	GO	GOMF_SIGNALING_ADAPTOR_ACTIVITY	The binding activity of a molecule that brings together two or more molecules in a signaling pathway, permitting those molecules to function in a coordinated way. Adaptor molecules themselves do not have catalytic activity. [GOC:bf, PMID:19104498]
GO:0005102	M15583	GO	GOMF_SIGNALING_RECEPTOR_BINDING	Binding to one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]
GO:0030159	M18838	GO	GOMF_SIGNALING_RECEPTOR_COMPLEX_ADAPTOR_ACTIVITY	The binding activity of a molecule that provides a physical support for the assembly of a multiprotein receptor signaling complex. [GOC:mah]
GO:0030547	M19117	GO	GOMF_SIGNALING_RECEPTOR_INHIBITOR_ACTIVITY	Binds to and modulates the activity of a signaling receptor. [GOC:ceb]
GO:0030545	M19073	GO	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	Binds to and modulates the activity of a receptor. [GOC:ceb]
GO:0005047	M40636	GO	GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING	Binding to a signal recognition particle. [ISBN:0198506732]
GO:0005048	M17958	GO	GOMF_SIGNAL_SEQUENCE_BINDING	Binding to a signal sequence, a specific peptide sequence found on protein precursors or mature proteins that dictates where the mature protein is localized. [GOC:ai]
GO:0035197	M26601	GO	GOMF_SIRNA_BINDING	Binding to a small interfering RNA, a 21-23 nucleotide RNA that is processed from double stranded RNA (dsRNA) by an RNAse enzyme. [PMID:15066275, PMID:15066283]
GO:0046332	M1573	GO	GOMF_SMAD_BINDING	Binding to a SMAD signaling protein. [GOC:ai]
GO:0140299	M29516	GO	GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	Binding to a small molecule and eliciting a change in the protein's activity in response to the intracellular level of that small molecule. [PMID:26328879]
GO:0044388	M26671	GO	GOMF_SMALL_PROTEIN_ACTIVATING_ENZYME_BINDING	Binding to a small protein activating enzyme, such as ubiquitin-activating enzyme. [GOC:jl]
GO:0070181	M26769	GO	GOMF_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING	Binding to small ribosomal subunit RNA (SSU rRNA), a constituent of the small ribosomal subunit. In S. cerevisiae, this is the 18S rRNA. [GOC:elh]
GO:0005484	M18317	GO	GOMF_SNAP_RECEPTOR_ACTIVITY	Acting as a marker to identify a membrane and interacting selectively with one or more SNAREs on another membrane to mediate membrane fusion. [GOC:mah, PMID:14570579]
GO:0000149	M18857	GO	GOMF_SNARE_BINDING	Binding to a SNARE (soluble N-ethylmaleimide-sensitive factor attached protein receptor) protein. [PMID:12642621]
GO:0030515	M19222	GO	GOMF_SNORNA_BINDING	Binding to a small nucleolar RNA. [GOC:mah]
GO:0017069	M18827	GO	GOMF_SNRNA_BINDING	Binding to a small nuclear RNA (snRNA). [GOC:mah]
GO:0070990	M26790	GO	GOMF_SNRNP_BINDING	Binding to a small nuclear ribonucleoprotein particle. [GOC:BHF, GOC:mah, GOC:rl]
GO:0005272	M19217	GO	GOMF_SODIUM_CHANNEL_ACTIVITY	Enables the facilitated diffusion of a sodium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism. [GOC:BHF, GOC:mtg_transport, GOC:pr, ISBN:0815340729]
GO:0019871	M26485	GO	GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY	Binds to and stops, prevents, or reduces the activity of a sodium channel. [GOC:mah]
GO:0017080	M18967	GO	GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY	Binds to and modulates the activity of a sodium channel. [GOC:mah]
GO:0031402	M19079	GO	GOMF_SODIUM_ION_BINDING	Binding to a sodium ion (Na+). [GOC:mah]
GO:0015081	M19223	GO	GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of sodium ions (Na+) from one side of a membrane to the other. [GOC:ai, GOC:BHF, RHEA:34963]
GO:0004994	M26219	GO	GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY	Combining with somatostatin to initiate a change in cell activity. Somatostatin is a peptide hormone that regulates the endocrine system by signaling via G protein-coupled somatostatin receptors. Somatostatin has two active forms produced by proteolytic cleavage: a 14 amino acid peptide (SST-14) and a 28 amino acid peptide (SST-28). [GOC:ai, GOC:bf, Wikipedia:Somatostatin]
GO:0030507	M18603	GO	GOMF_SPECTRIN_BINDING	Binding to spectrin, a protein that is the major constituent of the erythrocyte cytoskeletal network. It associates with band 4.1 (see band protein) and actin to form the cytoskeletal superstructure of the erythrocyte plasma membrane. It is composed of nonhomologous chains, alpha and beta, which aggregate side-to-side in an antiparallel fashion to form dimers, tetramers, and higher polymers. [GOC:mah, ISBN:0198506732]
GO:0046625	M26684	GO	GOMF_SPHINGOLIPID_BINDING	Binding to a sphingolipid, a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid). [ISBN:0198506732]
GO:0120016	M29513	GO	GOMF_SPHINGOLIPID_TRANSFER_ACTIVITY	Removes a sphingolipid from a membrane or a monolayer lipid particle, transports it through the aqueous phase while protected in a hydrophobic pocket, and brings it to an acceptor membrane or lipid particle. [GOC:krc, PMID:20823909, PMID:24220498, PMID:25797198]
GO:0046624	M26683	GO	GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY	Enables the directed movement of sphingolipids into, out of or within a cell, or between cells. Sphingolipids are a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid). [GOC:ai, ISBN:0198506732]
GO:0004767	M26197	GO	GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY	Catalysis of the reaction: H2O + sphingomyelin = ceramide + choline phosphate + H+. [EC:3.1.4.12, RHEA:19253]
GO:1990935	M45390	GO	GOMF_SPLICING_FACTOR_BINDING	Binding to a protein involved in the process of removing sections of the primary RNA transcript to form the mature form of the RNA. [PMID:11118435]
GO:0097677	M26818	GO	GOMF_STAT_FAMILY_PROTEIN_BINDING	Binding to a member of the signal transducers and activators of transcription (STAT) protein family. STATs are, as the name indicates, both signal transducers and transcription factors. STATs are activated by cytokines and some growth factors and thus control important biological processes including cell growth, cell differentiation, apoptosis and immune responses. [GOC:mr, InterPro:IPR001217, PMID:21447371, PMID:24470978]
GO:0005496	M18012	GO	GOMF_STEROID_BINDING	Binding to a steroid, any of a large group of substances that have in common a ring system based on 1,2-cyclopentanoperhydrophenanthrene. [GOC:jl, ISBN:0198506732]
GO:0016229	M8055	GO	GOMF_STEROID_DEHYDROGENASE_ACTIVITY	Catalysis of an oxidation-reduction (redox) reaction in which one substrate is a sterol derivative. [GOC:mah]
GO:1990239	M26879	GO	GOMF_STEROID_HORMONE_BINDING	Binding to a steroid hormone. [GOC:ln]
GO:0008395	M18916	GO	GOMF_STEROID_HYDROXYLASE_ACTIVITY	Catalysis of the formation of a hydroxyl group on a steroid by incorporation of oxygen from O2. [ISBN:0721662544]
GO:0032934	M18284	GO	GOMF_STEROL_BINDING	Binding to a sterol, a steroid containing a hydroxy group in the 3 position, closely related to cholestan-3-ol. [GOC:mah]
GO:0004771	M26198	GO	GOMF_STEROL_ESTERASE_ACTIVITY	Catalysis of the reaction: a steryl ester + H2O = a sterol + a fatty acid. [EC:3.1.1.13]
GO:0120015	M34452	GO	GOMF_STEROL_TRANSFER_ACTIVITY	Removes a sterol from a membrane or a monolayer lipid particle, transports it through the aqueous phase while protected in a hydrophobic pocket, and brings it to an acceptor membrane or lipid particle. [GOC:krc, PMID:20823909, PMID:24220498, PMID:25797198]
GO:0030527	M45360	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN	The action of a molecule that contributes to the structural integrity of chromatin. [GOC:ai]
GO:0005200	M18984	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	The action of a molecule that contributes to the structural integrity of a cytoskeletal structure. [GOC:mah]
GO:0005212	M18222	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	The action of a molecule that contributes to the structural integrity of the lens of an eye. [GOC:mah]
GO:0008307	M15145	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE	The action of a molecule that contributes to the structural integrity of a muscle fiber. [GOC:mah]
GO:0019911	M26486	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	The action of a molecule that contributes to the structural integrity of the myelin sheath of a nerve. [GOC:mah]
GO:0017056	M18343	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE	The action of a molecule that contributes to the structural integrity of the nuclear pore complex, a protein-lined channel in the nuclear envelope that allows the transfer of macromolecules. [GOC:mah, PMID:25802992]
GO:0099186	M29510	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	The action of a molecule that contributes to the structural integrity of a postsynapse. [GOC:dos]
GO:0098973	M29508	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	The action of a molecule that contributes to the structural integrity of a postsynaptic actin cytoskeleton. [GOC:dos]
GO:0003735	M13114	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah]
GO:0030280	M26508	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	The action of a molecule that contributes to the structural integrity of an epidermal cutaneous structure. [GOC:mah]
GO:0098918	M26829	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	The action of a molecule that contributes to the structural integrity of a synapse. [GOC:dos]
GO:0030345	M26512	GO	GOMF_STRUCTURAL_CONSTITUENT_OF_TOOTH_ENAMEL	The action of a molecule that contributes to the structural integrity of tooth enamel. [GOC:mah]
GO:0005198	M19177	GO	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	The action of a molecule that contributes to the structural integrity of a complex. [GOC:mah, GOC:vw]
GO:0097493	M26816	GO	GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY	The action of a molecule that contributes to the structural integrity of a complex or assembly within or outside a cell, providing elasticity and recoiling. [GOC:BHF, GOC:rl, PMID:23283722]
GO:0015141	M26347	GO	GOMF_SUCCINATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of succinate, the dianion of ethane dicarboxylic acid, from one side of a membrane to the other. [ISBN:0198506732]
GO:0051119	M18351	GO	GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a sugar from one side of a membrane to the other. A sugar is any member of a class of sweet, water-soluble, crystallizable carbohydrates, which are the monosaccharides and smaller oligosaccharides. [GOC:ai, GOC:mtg_transport, ISBN:0815340729]
GO:0043199	M29493	GO	GOMF_SULFATE_BINDING	Binding to sulfate, SO4(2-), a negatively charged small molecule. [GOC:mlg]
GO:0015116	M26343	GO	GOMF_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of sulfate ions, SO4(2-), from one side of a membrane to the other. [GOC:ai]
GO:0120146	M34453	GO	GOMF_SULFATIDE_BINDING	Binding to sulfatide, also known as 3-O-sulfogalactosylceramide, SM4, or sulfated galactocerebroside. Sulfatide is a class of sulfoglycolipid, which are glycolipids that contain a sulfate group. [GOC:krc, PMID:21525289, PMID:22619219, PMID:22977233, PMID:23574804, PMID:29497057, PMID:3549017, Wikipedia:Sulfatide]
GO:0008146	M5179	GO	GOMF_SULFOTRANSFERASE_ACTIVITY	Catalysis of the transfer of a sulfate group from 3'-phosphoadenosine 5'-phosphosulfate to the hydroxyl group of an acceptor, producing the sulfated derivative and 3'-phosphoadenosine 5'-phosphate. [GOC:curators]
GO:0008484	M18875	GO	GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY	Catalysis of the reaction: RSO-R' + H2O = RSOOH + R'H. This reaction is the hydrolysis of a sulfuric ester bond, an ester formed from sulfuric acid, O=SO(OH)2. [GOC:ai]
GO:0016783	M26441	GO	GOMF_SULFURTRANSFERASE_ACTIVITY	Catalysis of the transfer of sulfur atoms from one compound (donor) to another (acceptor). [GOC:ai, ISBN:0721662544]
GO:0000099	M26061	GO	GOMF_SULFUR_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of sulfur amino acids from one side of a membrane to the other. Sulphur amino acids contain sulfur in the form of cystine, methionine or their derivatives. [GOC:ai, GOC:mtg_transport, ISBN:0815340729]
GO:1901681	M17957	GO	GOMF_SULFUR_COMPOUND_BINDING	Binding to a sulfur compound. [GOC:pr, GOC:TermGenie]
GO:1901682	M17921	GO	GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a sulfur compound from one side of a membrane to the other. [GOC:pr, GOC:TermGenie]
GO:0032183	M18520	GO	GOMF_SUMO_BINDING	Binding to the small ubiquitin-like protein SUMO. [GOC:mah]
GO:0061665	M26759	GO	GOMF_SUMO_LIGASE_ACTIVITY	Catalysis of the transfer of SUMO to a substrate protein via the reaction X-SUMO + S = X + S-SUMO, where X is either an E2 or E3 enzyme, the X-SUMO linkage is a thioester bond, and the S-SUMO linkage is an isopeptide bond between the C-terminal amino acid of SUMO and the epsilon-amino group of lysine residues in the substrate. [GOC:dph]
GO:0032184	M26565	GO	GOMF_SUMO_POLYMER_BINDING	Binding to a polymer of the small ubiquitin-like protein SUMO. [GOC:mah]
GO:0019789	M18557	GO	GOMF_SUMO_TRANSFERASE_ACTIVITY	Catalysis of the transfer of SUMO from one protein to another via the reaction X-SUMO + Y = Y-SUMO + X, where both X-SUMO and Y-SUMO are covalent linkages. [GOC:rn, PMID:11031248, PMID:11265250]
GO:0097100	M26810	GO	GOMF_SUPERCOILED_DNA_BINDING	Binding to supercoiled DNA. For example, during replication and transcription, template DNA is negatively supercoiled in the receding downstream DNA and positively supercoiled in the approaching downstream DNA. [GOC:pr, GOC:rph, PMID:20723754, PMID:21345933, Wikipedia:DNA_supercoil]
GO:0004784	M48611	GO	GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY	Catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide. [EC:1.15.1.1, GOC:vw, PMID:15064408]
GO:0015293	M19009	GO	GOMF_SYMPORTER_ACTIVITY	Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy. [GOC:mtg_transport, ISBN:0815340729, PMID:10839820]
GO:0045545	M26681	GO	GOMF_SYNDECAN_BINDING	Binding to syndecan, an integral membrane proteoglycan (250-300 kDa) associated largely with epithelial cells. [GOC:go_curators, PMID:9355727]
GO:0019905	M17960	GO	GOMF_SYNTAXIN_BINDING	Binding to a syntaxin, a SNAP receptor involved in the docking of synaptic vesicles at the presynaptic zone of a synapse. [ISBN:0198506732]
GO:0046977	M34438	GO	GOMF_TAP_BINDING	Binding to TAP protein, transporter associated with antigen processing protein. TAP protein is a heterodimeric peptide transporter consisting of the subunits TAP1 and TAP2. [PMID:11133832]
GO:0008527	M18738	GO	GOMF_TASTE_RECEPTOR_ACTIVITY	Combining with soluble compounds to initiate a change in cell activity. These receptors are responsible for the sense of taste. [GOC:dph]
GO:0030957	M26527	GO	GOMF_TAT_PROTEIN_BINDING	Binding to Tat, a viral transactivating regulatory protein from the human immunodeficiency virus, or the equivalent protein from another virus. [GOC:mah, PMID:9094689]
GO:0005368	M48617	GO	GOMF_TAURINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of taurine from one side of a membrane to the other. Taurine (2-aminoethanesulfonic acid) is a sulphur-containing amino acid derivative which is important in the metabolism of fats. [GOC:ai]
GO:0048156	M17965	GO	GOMF_TAU_PROTEIN_BINDING	Binding to tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]
GO:0031433	M26535	GO	GOMF_TELETHONIN_BINDING	Binding to telethonin, a protein found in the Z disc of striated muscle and which is a substrate of the titin kinase. [GOC:mah, PMID:10481174]
GO:0003720	M26114	GO	GOMF_TELOMERASE_ACTIVITY	Catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). Catalyzes extension of the 3'- end of a DNA strand by one deoxynucleotide at a time using an internal RNA template that encodes the telomeric repeat sequence. [GOC:krc, PMID:28732250]
GO:0010521	M43179	GO	GOMF_TELOMERASE_INHIBITOR_ACTIVITY	Binds to and stops, prevents or reduces the activity of telomerase. [GOC:dph, GOC:krc, GOC:tb]
GO:0070034	M18433	GO	GOMF_TELOMERASE_RNA_BINDING	Binding to the telomerase RNA template. [GOC:krc, PMID:16884717]
GO:0042162	M18482	GO	GOMF_TELOMERIC_DNA_BINDING	Binding to a telomere, a specific structure at the end of a linear chromosome required for the integrity and maintenance of the end. [GOC:jl, SO:0000624]
GO:0046906	M18904	GO	GOMF_TETRAPYRROLE_BINDING	Binding to a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position. [GOC:curators, ISBN:0198506732]
